//DATASET,
//created,Sun, 22 Nov 2020 21:09:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
198.3458,198.4456,-66.3058
198.4456,198.5455,-66.6478
198.5455,198.6453,-67.0028
198.6453,198.7452,-67.3671
198.7452,198.845,-67.7366
198.845,198.9448,-68.1075
198.9448,199.0447,-68.4758
199.0447,199.1445,-68.8389
199.1445,199.2444,-69.1946
199.2444,199.3442,-69.535
199.3442,199.4441,-69.8665
199.4441,199.5439,-70.1853
199.5439,199.6438,-70.4897
199.6438,199.7436,-70.7796
199.7436,199.8503,-71.0645

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,13.7033
191.7,14.0997
191.8,14.4742
191.9,14.8163
192,15.1157
192.1,15.3634
192.2,15.551
